"","challengeID","gpa","household_income","relationship_f","relationship_m","explain_wrong_f","explain_wrong_m","treats_other_child_f","treats_other_child_m","verbal_abuse_o","verbal_abuse_mf","verbal_abuse_f","verbal_abuse_m","emotional_exp_o","closeness_m","closeness_f","time_lived_f","time_lived_m","miss_events_m","miss_events_f"
"337",647,1.75,41702.3261167672,3,5,0,0,1.70940170940171,1,2,1.5,0,1,1,1,2,2.56346483704974,1,0,1.74719101123595
"338",648,3.25,31962.8880790207,3,2.88458498023715,1.75470008952551,4,1.70940170940171,2,2,2,0.961607142857143,2,2,1,1.6634446397188,2.56346483704974,1,1,1.74719101123595
"339",652,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"340",653,1.5,71084.5187340323,3,1,1,2,1.70940170940171,1,2,2,1,1,1,1,2,1,1,1,1.74719101123595
"341",654,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"342",655,2.87,44600.233315884,4,5,2,1,1.70940170940171,1.73629782833506,2,2,1,2,2,4,1,4,1,1,1.74719101123595
"343",656,2.87,67293.6231452804,3,1,1,4,1.70940170940171,2,2,2,4,4,2,1,4,1,1,2,1.74719101123595
"344",660,2.87,30751.9364672549,3,5,1.75470008952551,2,2,2,2,2,0.961607142857143,1.42471590909091,2,1,1.6634446397188,2.56346483704974,1,1.52097130242826,1.74719101123595
"345",661,3.25,211325.770305468,1,2,2,2,1.70940170940171,3,2,2,2,0,2,1,3,1,1,1,1.74719101123595
"346",664,3.75,72024.8148696945,3,1,2,1,1.70940170940171,3,2,2,4,4,2,3,1,1,1,2,1.74719101123595
"347",666,2.5,13765.8134056067,3,5,1.75470008952551,1,1.70940170940171,3,2,1.48080357142857,0.961607142857143,0,2,2,1.6634446397188,2.56346483704974,1,1,1.74719101123595
"348",668,2.87,18294.7398288052,3,2.88458498023715,1.75470008952551,2,1.70940170940171,1.73629782833506,2,1.48080357142857,0.961607142857143,0,2,1,1.6634446397188,2.56346483704974,1,0,1.74719101123595
"349",671,2.87,124388.030935173,4,3,2,2,1.70940170940171,2,2,2,0,4,2,1,1,1,1,1,1.74719101123595
"350",673,2.87,53283.1778076715,3,5,3,3,1.70940170940171,1,2,2,0,3,1,1,2,3,1,0,1.74719101123595
"351",676,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"352",678,3.25,82420.0175337224,3,2,1,1,1.70940170940171,1.73629782833506,2,1.5,0,1,2,1,2,1,1,1,1.74719101123595
"353",680,3.25,35340.6308627895,3,5,3,4,1.70940170940171,1.73629782833506,2,1,0,0,2,1,1,2.56346483704974,1,0,0
"354",683,2.25,60647.4880923731,1,1,1,0,1.70940170940171,2,2,1,0,0,2,2,2,1,1,0,1.74719101123595
"355",684,3,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,2,2,0.961607142857143,1.42471590909091,2,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"356",685,2.25,94708.6101252599,1,1,1,2,1.70940170940171,2,2,2,0,4,2,1,1,1,1,1,1.74719101123595
"357",686,2.87,59797.1563018877,3,2.88458498023715,1.75470008952551,3,2,3,2,2,0.961607142857143,2,2,2,1.6634446397188,2.56346483704974,1,2,0
"358",687,3,63809.4910569623,4,5,3,2,1.70940170940171,1,2,1,0,0,1,2,2,2,1,1,1.74719101123595
"359",690,3.5,103640.713826284,1,1,3,3,1.70940170940171,1,2,1,0,0,2,1,1,1,1,0,1.74719101123595
"360",695,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"361",696,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"362",698,2.25,57444.2847455382,1,3,4,4,1.70940170940171,1.73629782833506,2,2,3,3,2,1,1,1,1,0,1.74719101123595
"363",700,4,269524.090470266,2,2,3,4,1.70940170940171,1,2,1.5,0,1,2,1,1,1,1,0,1.74719101123595
"364",701,3.5,78127.7658335462,4,4,0,1,1.70940170940171,1,2,1,0,0,1,1,1,4,4,3,1.74719101123595
"365",703,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"366",707,2.87,47375.3732818316,5,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,7,1.21306068601583,1.52097130242826,1.74719101123595
"367",708,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"368",712,2.87,101492.397270393,2,2,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,2,1.98080357142857,0.961607142857143,1,2,1,1,1,1,3,1.74719101123595
"369",713,3,62720.6931008538,1,2,0,0,1.70940170940171,1.73629782833506,2,1,0,0,2,1,1,1,1,0,1.74719101123595
"370",714,2.25,97679.4431590585,3,3,4,4,1.70940170940171,4,2,2,4,4,2,1,2,1,1,3,1.74719101123595
"371",715,3.5,111211.734491483,2,1,0,2,1.70940170940171,1,2,2,0,2,2,3,4,3,1,1,1.74719101123595
"372",717,2.87,96003.4185811619,4,4,4,4,1.70940170940171,2,1,2,2,1.42471590909091,2,1,2,4,1,2,1.74719101123595
"373",719,3,49565.8375421094,3,5,1.75470008952551,0,1.70940170940171,1,2,2,0.961607142857143,4,2,1,1.6634446397188,2.56346483704974,1,0,1.74719101123595
"374",720,3.25,159877.097805754,2,2,2,2,1.70940170940171,1,2,2,2,2,2,2,1,1,1,0,1.74719101123595
"375",726,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"376",727,2.87,118959.719576978,1,1,0,1,1.70940170940171,1.73629782833506,1.96016205266712,1,0,0,1.69735951252539,1,1,1,1,3,1.74719101123595
"377",728,3,55150.2896328887,3,4,4,4,1,2,2,2,0,3,2,2,1,3,1,1,1
"378",730,2.87,25612.8803105968,4,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,3,1.21306068601583,1.52097130242826,1.74719101123595
"379",732,2.87,20878.7890581408,3,5,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1,1.52097130242826,1.74719101123595
"380",733,3,70965.1112851416,4,3,4,4,1.70940170940171,2,1,2,4,3,2,3,2,1,1,0,1.74719101123595
"381",738,4,61286.671810001,4,4,2,0,1.70940170940171,3,2,2,1,1,2,4,2,2,1,1,1.74719101123595
"382",743,3.5,153499.125678341,2,2,3,2,1.70940170940171,1,2,1,0,0,1,1,2,1,1,0,1.74719101123595
"383",744,2.5,56575.7335480603,1,1,2,3,1.70940170940171,3,2,2,3,1,2,1,1,1,1,1,1.74719101123595
"384",748,2.87,39075.6425883414,4,4,3,2,4,2,1,2,3,4,1,3,2,7,1,2,0
"385",750,2.25,5567.83665733241,3,2.88458498023715,1.75470008952551,1,3,1,2,1.48080357142857,0.961607142857143,0,2,1,1.6634446397188,2.56346483704974,1,1,3
"386",751,1.75,24458.0072042659,3,2.88458498023715,1.75470008952551,0,1.70940170940171,2,2,1.48080357142857,0.961607142857143,0,2,1,1.6634446397188,2.56346483704974,1,0,1.74719101123595
"387",754,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1,2,2,3,3,2,1.37237026647966,2,2.56346483704974,1.21306068601583,1,1.74719101123595
"388",755,2.75,136999.182543028,4,5,1,3,1.70940170940171,1,2,1,0,0,2,1,1,7,1,1,1
"389",758,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"390",759,3.25,119882.437943603,5,3,1,2,1.70940170940171,1.73629782833506,2,1.5,0,1,1,2,1,3,1,2,1.74719101123595
"391",760,1.25,59353.8506610018,3,4,1.75470008952551,2,1.70940170940171,2,2,2,0.961607142857143,3,2,2,1.6634446397188,2.56346483704974,1,1,1.74719101123595
"392",761,3.5,67590.5521780647,3,2,2,3,1.70940170940171,1,2,2,3,1,2,1,1,3,1,1,1.74719101123595
"393",762,3,179120.775758791,1,2,2,2,1.70940170940171,2,1,2,3,2,2,2,1,1,1,1,1.74719101123595
"394",763,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"395",766,3.25,59353.8506610018,3,2.88458498023715,1.75470008952551,0,1.70940170940171,2,2,2,0.961607142857143,4,1,1,1.6634446397188,2.56346483704974,1,1,1.74719101123595
"396",772,3,8905.23096483816,3,4,4,4,1.70940170940171,1,2,1,0,0,2,1,4,2.56346483704974,1,1,1.74719101123595
"397",775,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"398",776,2.5,173213.477044621,2,3,2,4,1.70940170940171,2,2,2,2,3,1,1,1,1,1,1,1.74719101123595
"399",779,2.25,6615.9811992108,3,3,1.75470008952551,4,1.70940170940171,1,2,2,0.961607142857143,4,2,1,1.6634446397188,2.56346483704974,1,1,1.74719101123595
"400",781,2.25,22575.5074571568,3,4,2,3,1.70940170940171,2,2,2,2,2,2,2,1,3,1,1,1.74719101123595
"401",782,2.87,46915.2955144962,4,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,1,1.21306068601583,1.52097130242826,1.74719101123595
"402",783,2.75,22474.395997656,5,5,1,1,1.70940170940171,1,2,2,1,1,1,2,3,4,3,1,1.74719101123595
"403",790,3.25,77584.9158742797,4,4,2,2,1.70940170940171,1.73629782833506,2,2,0,2,2,2,2,4,1,0,1.74719101123595
"404",791,1,4167.89998478607,3,2.88458498023715,0,1,1.70940170940171,1.73629782833506,2,2,0,2,2,1,1,2.56346483704974,1,1,2
"405",793,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"406",794,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"407",795,4,189661.852985276,2,2,3,1,1.70940170940171,1.73629782833506,2,2,0,3,2,2,2,1,1,0,1.74719101123595
"408",797,2.87,59353.8506610018,3,5,1.75470008952551,0,1.70940170940171,3,2,1.48080357142857,0.961607142857143,0,2,1,1.6634446397188,2.56346483704974,1,1,1.74719101123595
"409",800,2.87,59353.8506610018,3,3,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,4,1.52097130242826,1.74719101123595
"410",801,2.87,85135.9575317991,3,1,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1,1.52097130242826,1.74719101123595
"411",803,2.87,33293.9694135016,3,2,2,4,1.70940170940171,3,2,2,2,1,2,1,1,3,1,1,1.74719101123595
"412",805,2.75,189200.824201878,2,2,0,3,1.70940170940171,4,2,1,0,0,1,1,1,1,1,0,1.74719101123595
"413",806,3.5,85205.4523146671,3,1,0,0,1.70940170940171,1,2,1,0,0,1,2,2,2.56346483704974,1,0,1.74719101123595
"414",807,2.25,7698.64629229979,3,2.88458498023715,0,2.29537366548043,1.70940170940171,1.73629782833506,2,1.71235795454545,0,1.42471590909091,2,1.37237026647966,1,1,1.21306068601583,1.52097130242826,1.74719101123595
"415",808,3.5,124792.134636203,1,2,2,2,1.70940170940171,2,2,2,1,1,2,1,1,1,1,1,1.74719101123595
"416",809,2.87,59167.7005445365,3,3,4,4,1.70940170940171,1,2,1,0,0,2,1,1,1,1,0,1.74719101123595
"417",811,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,4,1.70940170940171,1,1,2,0.961607142857143,2,1,1,1.6634446397188,2.56346483704974,1,3,1.74719101123595
"418",812,3,42995.4347530917,1,1,1.75470008952551,4,1.70940170940171,1.73629782833506,2,1.48080357142857,0.961607142857143,0,1,1,1,3,1,0,0
"419",813,2.87,19804.5651201035,3,3,1.75470008952551,2,1.70940170940171,2,2,2,0.961607142857143,2,2,2,1.6634446397188,2.56346483704974,1,3,1.74719101123595
"420",814,3.75,282032.361704721,2,2,4,1,1.70940170940171,1,2,2,1,1,1,4,1,1,1,0,1.74719101123595
"421",816,2.75,59353.8506610018,3,2.88458498023715,1.75470008952551,0,1.70940170940171,1,2,1.48080357142857,0.961607142857143,0,2,4,1.6634446397188,2.56346483704974,1.21306068601583,0,1.74719101123595
"422",819,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"423",820,3.75,48192.2834695698,4,1,3,3,1.70940170940171,1.73629782833506,2,2,1,3,1,1,1,3,1,0,1.74719101123595
"424",822,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"425",823,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"426",824,1.5,133213.421907488,4,4,0,2,1.70940170940171,1.73629782833506,2,1,0,0,2,1,1,2,1,0,1.74719101123595
"427",825,3.5,5641.72940588833,3,4,0,2.29537366548043,1.70940170940171,1,2,1,0,0,2,1,3,4,1,0,1.74719101123595
"428",828,3,95911.0444945292,2,2,3,2,1.70940170940171,2,1,2,3,3,2,1,1,1,1,1,1.74719101123595
"429",829,2.5,76645.7199021076,4,3,0,3,1.70940170940171,2,2,2,0,3,2,1,2,4,1,0,1.74719101123595
"430",830,3.25,74037.1874148018,3,4,1,2,1.70940170940171,1.73629782833506,2,1,0,0,1,1,1,3,1,1,1.74719101123595
"431",831,2.25,106808.220660912,3,1,2,2,1.70940170940171,2,2,2,1,1,1,1,1,1,1,2,1.74719101123595
"432",833,3.25,23672.919110435,1,2,3,4,1.70940170940171,1.73629782833506,2,1,0,0,2,2,1,1,1,0,1.74719101123595
"433",834,3.25,288565.4767259,1,2,2,3,1.70940170940171,1.73629782833506,2,2,3,3,1,2,2,1,1,2,1.74719101123595
"434",837,2.75,79721.4200624066,3,1,2,2,1.70940170940171,1.73629782833506,2,2,1,1,2,1,1,2.56346483704974,1,1,1.74719101123595
"435",842,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"436",843,2.25,31719.6964257209,3,2,1.75470008952551,3,1.70940170940171,1.73629782833506,2,1.48080357142857,0.961607142857143,0,2,2,1.6634446397188,2.56346483704974,1,0,1.74719101123595
"437",846,2.87,95687.6881657083,3,2,0,4,1.70940170940171,2,2,2,1,4,2,4,2,1,1,2,1.74719101123595
"438",848,3.5,11882.8304174747,2,4,3,2,1.70940170940171,4,2,2,4,3,2,2,2,3,1,2,1.74719101123595
"439",849,2.87,135885.02163263,4,5,0,4,1.70940170940171,1,2,2,0,3,2,1,1,4,1,1,1.74719101123595
"440",852,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"441",858,2,39367.3671507883,3,2.88458498023715,1.75470008952551,3,1.70940170940171,1,2,1.48080357142857,0.961607142857143,0,1,1,1.6634446397188,2.56346483704974,1,0,1.74719101123595
"442",859,3,120116.177952417,4,3,4,4,1.70940170940171,4,2,2,4,4,2,1,1,1,3,1,1.74719101123595
"443",860,2.87,84967.1067335235,3,2,2,3,1.70940170940171,1.73629782833506,2,1,0,0,1,2,2,2.56346483704974,1,1,1.74719101123595
"444",861,2.25,13392.0630875707,3,3,1,4,1.70940170940171,1,2,2,1,1,2,1,1,2.56346483704974,1,0,1.74719101123595
"445",862,2.87,75858.7805493158,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,7,1.21306068601583,1.52097130242826,1.74719101123595
"446",863,2.5,172465.789186216,1,2,1,3,1.70940170940171,3,2,1.5,1,0,2,1,1,1,1,0,1.74719101123595
"447",865,2.75,171847.442007583,3,4,0,0,1.70940170940171,1.73629782833506,2,1,0,0,2,1,1,7,1,0,1.74719101123595
"448",869,2.25,21701.0544981065,3,2.88458498023715,1.75470008952551,3,1.70940170940171,4,2,1.48080357142857,0.961607142857143,0,1,1,1.6634446397188,2.56346483704974,1,2,1.74719101123595
"449",870,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"450",872,1.75,100249.627222335,4,3,0,0,1.70940170940171,1,2,1,0,0,2,1,1,1,1,3,1.74719101123595
"451",874,2.75,55684.6551581929,3,2,0,1,1.70940170940171,1.73629782833506,2,2,2,1,2,1,1,4,1,3,1.74719101123595
"452",877,3.25,49940.0278248013,5,5,1,1,1.70940170940171,1.73629782833506,2,1,0,0,2,4,1,1,3,2,1.74719101123595
"453",879,2.87,47157.9658052134,1,4,0,0,1.70940170940171,1,2,1,0,0,2,1,1,4,7,1,1.74719101123595
"454",882,2.87,32164.0683179234,3,2,2,2,1.70940170940171,1,2,1,0,0,2,1,1,4,1,3,1.74719101123595
"455",886,2.87,108366.036342065,4,1,0,0,1.70940170940171,1.73629782833506,2,1,0,0,2,1,1,2,1,0,1.74719101123595
"456",887,2.25,83503.9439618397,1,2,0,2.29537366548043,1.70940170940171,1,2,2,0,4,2,2,2,3,1,1,1.74719101123595
"457",889,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"458",893,3.75,17447.7563281555,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1,1.52097130242826,1.74719101123595
"459",894,3.75,74997.0844974849,4,5,4,4,1.70940170940171,1,2,2,1,1,2,1,1,2,1,2,1.74719101123595
"460",897,2.87,26601.6415773443,3,2.88458498023715,1.75470008952551,1,1.70940170940171,4,2,1.48080357142857,0.961607142857143,0,1,2,1.6634446397188,2.56346483704974,1,0,2
"461",899,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"462",900,3.5,73797.3519707871,3,2.88458498023715,0,4,1.70940170940171,1.73629782833506,2,1,0,0,1,1,3,3,1,1,1.74719101123595
"463",901,2.5,2428.09904428193,3,5,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1,1.52097130242826,1.74719101123595
"464",904,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"465",905,4,66770.2191289105,2,1,3,2,1.70940170940171,1,2,1,0,0,2,1,1,7,1,0,1.74719101123595
"466",907,2.87,86656.6480159684,5,3,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,2,2,0.961607142857143,1.42471590909091,1,1.37237026647966,1.6634446397188,3,1,1.52097130242826,1.74719101123595
"467",911,2.25,16055.7847851222,3,2.88458498023715,1.75470008952551,3,1.70940170940171,2,2,1.48080357142857,0.961607142857143,0,1,1,1.6634446397188,2.56346483704974,1,3,1.74719101123595
"468",912,2.75,13161.068851471,3,1,4,4,1.70940170940171,1,2,2,2,0,2,1,1,1,1,1,1.74719101123595
"469",914,3.5,80187.0548009717,3,2,4,4,1.70940170940171,1,2,2,1,2,2,1,1,1,1,1.52097130242826,1.74719101123595
"470",917,3.25,193218.803018822,2,1,4,3,1.70940170940171,1.73629782833506,2,2,4,0,1,1,1,1,1,1,1.74719101123595
"471",918,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"472",920,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"473",922,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"474",925,1.75,78870.4057411763,3,3,1,3,1,3,2,2,1,2,1,1,3,4,1,1,0
"475",928,3.75,54449.1293654874,1,3,1,1,1.70940170940171,2,2,2,2,2,2,1,1,1,1,2,1.74719101123595
"476",931,2.87,50971.0831207181,3,2.88458498023715,1.75470008952551,4,1.70940170940171,1,2,1.48080357142857,0.961607142857143,0,1,1,1.6634446397188,2.56346483704974,1,0,1.74719101123595
"477",933,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"478",935,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"479",936,2.5,69029.8111623233,2,2,0,2.29537366548043,1.70940170940171,1,2,1,0,0,2,2,2,1,1,2,1.74719101123595
"480",939,3.75,245781.531131086,2,1,3,3,1.70940170940171,1.73629782833506,2,1,0,0,2,1,1,1,1,0,1.74719101123595
"481",943,3,1014.1939074381,3,2.88458498023715,1.75470008952551,3,1,1,2,2,0.961607142857143,2,1,1,1.6634446397188,2.56346483704974,1,1,1
"482",947,2.75,50151.6741914082,2,2,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,3,1,1.52097130242826,1.74719101123595
"483",948,2.5,49776.316603352,2,3,4,4,1.70940170940171,1,1,2,3,3,2,1,1,1,1,1,1.74719101123595
"484",950,3.5,125969.447388981,3,3,1,1,2,1,2,1,0,0,2,1,1,7,1,3,0
"485",952,2.5,74715.8869683835,4,4,3,2,4,4,2,2,3,4,2,2,2,3,1,2,3
"486",953,2.87,71419.7299074469,1,2,2,2,1.70940170940171,1,2,1,0,0,1,1,1,1,1,0,1.74719101123595
"487",954,3,108771.824656351,3,5,3,3,1.70940170940171,1,2,1.5,0,1,1,1,1,7,1,0,1.74719101123595
"488",955,2.87,59353.8506610018,3,2.88458498023715,1.75470008952551,2.29537366548043,1.70940170940171,1.73629782833506,1.96016205266712,2,0.961607142857143,1.42471590909091,1.69735951252539,1.37237026647966,1.6634446397188,2.56346483704974,1.21306068601583,1.52097130242826,1.74719101123595
"489",956,3.75,84584.7354186008,3,1,0,0,1.70940170940171,1,2,2,2,2,2,1,1,1,1,0,1.74719101123595
"490",958,2.87,72132.3678761942,3,3,1.75470008952551,4,1.70940170940171,1.73629782833506,2,2,0.961607142857143,4,1,1,1,4,1,3,1.74719101123595
"491",961,3,5001.74418911897,3,5,2,4,1.70940170940171,4,2,2,0,3,2,1,3,2.56346483704974,1,1,1.74719101123595
"492",962,2.25,31158.1648331349,3,2.88458498023715,1.75470008952551,4,1.70940170940171,1.73629782833506,2,1.48080357142857,0.961607142857143,0,2,1,1.6634446397188,2.56346483704974,1,2,1.74719101123595
"493",963,2.87,28250.0824211854,4,4,2,2,1.70940170940171,2,2,1,0,0,1,1,2,1,1,1,1.74719101123595
